indicator_name,indicator,confidence_level,scheme,N_F,y_FH,v_HF,NSUM_estimate,NSUM_prevalence,rds_prevalence,rds_estimate,nsum_rds_ratio,n_total,n_out_reports,n_hidden_visibility,n_rds,nsum_ci_lower,nsum_ci_upper,rds_ci_lower,rds_ci_upper,error
threats_abuse,threats_abuse_rds,high,rds_I_access_to_help,50000,0.4705438582351108,11.794561979915919,0.039894983725242604,7.978996745048521e-7,0.5998575003327434,29992.875016637172,1.3301487004201061e-6,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_access_to_help,100000,0.4705438582351108,11.794561979915919,0.039894983725242604,3.9894983725242604e-7,0.5998575003327434,59985.750033274344,6.650743502100531e-7,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_access_to_help,980000,0.4705438582351108,11.794561979915919,0.039894983725242604,4.0709167066574084e-8,0.5998575003327434,587860.3503260886,6.786472961327072e-8,85,85,48,85,0.02595745252311394,0.062133879239724445,472611.2335934333,680136.810396182,NA
threats_abuse,threats_abuse_rds,high,rds_I_access_to_help,1740000,0.4705438582351108,11.794561979915919,0.039894983725242604,2.292815156623138e-8,0.5998575003327434,1043752.0505789736,3.8222663805175464e-8,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,vh_980k,50000,331564.07508972386,3.8501422375830825,86117.35739349267,1.7223471478698533,0.5722487861393003,28612.439306965014,3.0097873330404745,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,vh_980k,100000,331564.07508972386,3.8501422375830825,86117.35739349267,0.8611735739349267,0.5722487861393003,57224.87861393003,1.5048936665202373,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,vh_980k,980000,331564.07508972386,3.8501422375830825,86117.35739349267,0.08787485448315578,0.5722487861393003,560803.8104165143,0.15356057821635072,85,85,48,85,44200.5691716751,139390.66161228975,396343.29683783796,705121.5558702403,NA
threats_abuse,threats_abuse_rds,high,vh_980k,1740000,331564.07508972386,3.8501422375830825,86117.35739349267,0.04949273413419119,0.5722487861393003,995712.8878823825,0.08648814175403662,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,vh_100k,50000,33833.06888670648,3.8501422375830865,8787.48544831556,0.1757497089663112,0.5722487861392997,28612.43930696499,0.3071211564327011,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,vh_100k,100000,33833.06888670648,3.8501422375830865,8787.48544831556,0.0878748544831556,0.5722487861392997,57224.87861392998,0.15356057821635055,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,vh_100k,980000,33833.06888670648,3.8501422375830865,8787.48544831556,0.008966821886036286,0.5722487861392997,560803.8104165137,0.015669446756770466,85,85,48,85,4520.804705076148,14411.219185252474,409303.0385990128,722596.5368235847,NA
threats_abuse,threats_abuse_rds,high,vh_100k,1740000,33833.06888670648,3.8501422375830865,8787.48544831556,0.005050278993284804,0.5722487861392997,995712.8878823816,0.008825320587146582,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,vh_050k,50000,16916.53444335324,3.8501422375830865,4393.74272415778,0.0878748544831556,0.5722487861392997,28612.43930696499,0.15356057821635055,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,vh_050k,100000,16916.53444335324,3.8501422375830865,4393.74272415778,0.0439374272415778,0.5722487861392997,57224.87861392998,0.07678028910817528,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,vh_050k,980000,16916.53444335324,3.8501422375830865,4393.74272415778,0.004483410943018143,0.5722487861392997,560803.8104165137,0.007834723378385233,85,85,48,85,2301.1258823969956,7538.232110687782,411439.9841216816,706584.878234157,NA
threats_abuse,threats_abuse_rds,high,vh_050k,1740000,16916.53444335324,3.8501422375830865,4393.74272415778,0.002525139496642402,0.5722487861392997,995712.8878823816,0.004412660293573291,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,ss_980k,50000,331564.0750897239,3.8501422375830816,86117.3573934927,1.722347147869854,0.5722487861393004,28612.43930696502,3.0097873330404745,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,ss_980k,100000,331564.0750897239,3.8501422375830816,86117.3573934927,0.861173573934927,0.5722487861393004,57224.87861393004,1.5048936665202373,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,ss_980k,980000,331564.0750897239,3.8501422375830816,86117.3573934927,0.08787485448315581,0.5722487861393004,560803.8104165144,0.15356057821635075,85,85,48,85,45447.12984994244,150248.81242985654,420928.9628599273,716993.8089123798,NA
threats_abuse,threats_abuse_rds,high,ss_980k,1740000,331564.0750897239,3.8501422375830816,86117.3573934927,0.0494927341341912,0.5722487861393004,995712.8878823827,0.08648814175403663,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,ss_100k,50000,33833.06888670655,3.8501422375830905,8787.485448315569,0.17574970896631137,0.5722487861393001,28612.439306965003,0.3071211564327012,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,ss_100k,100000,33833.06888670655,3.8501422375830905,8787.485448315569,0.08787485448315568,0.5722487861393001,57224.87861393001,0.1535605782163506,85,85,48,85,NA,NA,NA,NA,NA
