indicator_name,indicator,confidence_level,scheme,N_F,y_FH,d_FF,basic_estimate,basic_prevalence,degree_ratio,true_positive_rate,adjusted_estimate,adjusted_prevalence,rds_prevalence,rds_estimate,empirical_degree_ratio,basic_rds_ratio,adjusted_rds_ratio,n_total,n_out_reports,n_degree,n_hidden,n_rds,basic_ci_lower,basic_ci_upper,adjusted_ci_lower,adjusted_ci_upper,rds_ci_lower,rds_ci_upper,error
threats_abuse,threats_abuse_rds,high,rds_I_pay_issues,50000,40.85335121994087,10.847029892539853,188315.84140852303,3.7663168281704604,1,1,188315.84140852303,3.7663168281704604,0.6111071111166904,30555.355555834518,1.1025591325602824,6.163104240904973,6.163104240904973,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_pay_issues,100000,40.85335121994087,10.847029892539853,376631.68281704606,3.7663168281704604,1,1,376631.68281704606,3.7663168281704604,0.6111071111166904,61110.711111669036,1.1025591325602824,6.163104240904973,6.163104240904973,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_pay_issues,980000,40.85335121994087,10.847029892539853,3690990.4916070513,3.7663168281704604,1,1,3690990.4916070513,3.7663168281704604,0.6111071111166904,598884.9688943565,1.1025591325602824,6.163104240904973,6.163104240904973,85,85,80,48,85,2640207.992821867,5216578.725181707,2640207.992821867,5216578.725181707,495243.43175399647,691131.5920521584,NA
threats_abuse,threats_abuse_rds,high,rds_I_pay_issues,1740000,40.85335121994087,10.847029892539853,6553391.281016601,3.7663168281704604,1,1,6553391.281016601,3.7663168281704604,0.6111071111166904,1063326.3733430412,1.1025591325602824,6.163104240904973,6.163104240904973,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_threats_abuse,50000,41.52369245702149,10.886043969376916,190719.84539944027,3.8143969079888054,1,1,190719.84539944027,3.8143969079888054,0.6522408842407379,32612.044212036893,1.0831911665833172,5.848141384803067,5.848141384803067,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_threats_abuse,100000,41.52369245702149,10.886043969376916,381439.69079888053,3.8143969079888054,1,1,381439.69079888053,3.8143969079888054,0.6522408842407379,65224.08842407379,1.0831911665833172,5.848141384803067,5.848141384803067,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_threats_abuse,980000,41.52369245702149,10.886043969376916,3738108.9698290294,3.8143969079888054,1,1,3738108.9698290294,3.8143969079888054,0.6522408842407379,639196.0665559231,1.0831911665833172,5.848141384803067,5.848141384803067,85,85,80,48,85,2646320.339190966,5274455.065293345,2646320.339190966,5274455.065293345,550201.7926486428,735054.2471958997,NA
threats_abuse,threats_abuse_rds,high,rds_I_threats_abuse,1740000,41.52369245702149,10.886043969376916,6637050.619900521,3.814396907988805,1,1,6637050.619900521,3.814396907988805,0.6522408842407379,1134899.1385788838,1.0831911665833172,5.848141384803067,5.848141384803067,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_excessive_hours,50000,41.473326462069366,10.548944667336574,196575.71335304322,3.9315142670608645,1,1,196575.71335304322,3.9315142670608645,0.6505140501280924,32525.702506404617,1.1261356173669845,6.043703846652831,6.043703846652831,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_excessive_hours,100000,41.473326462069366,10.548944667336574,393151.42670608644,3.9315142670608645,1,1,393151.42670608644,3.9315142670608645,0.6505140501280924,65051.405012809235,1.1261356173669845,6.043703846652831,6.043703846652831,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_excessive_hours,980000,41.473326462069366,10.548944667336574,3852883.981719647,3.9315142670608645,1,1,3852883.981719647,3.9315142670608645,0.6505140501280924,637503.7691255305,1.1261356173669845,6.043703846652831,6.043703846652831,85,85,80,48,85,2749429.89237786,5782953.539985997,2749429.89237786,5782953.539985997,529941.0814260797,735810.1744293487,NA
threats_abuse,threats_abuse_rds,high,rds_I_excessive_hours,1740000,41.473326462069366,10.548944667336574,6840834.824685904,3.9315142670608645,1,1,6840834.824685904,3.9315142670608645,0.6505140501280924,1131894.4472228808,1.1261356173669845,6.043703846652831,6.043703846652831,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_access_to_help,50000,39.996227949984345,10.752772201812366,185981.00656890616,3.719620131378123,1,1,185981.00656890616,3.719620131378123,0.5998575003327441,29992.875016637205,1.0968856922243713,6.200839581592012,6.200839581592012,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_access_to_help,100000,39.996227949984345,10.752772201812366,371962.0131378123,3.719620131378123,1,1,371962.0131378123,3.719620131378123,0.5998575003327441,59985.75003327441,1.0968856922243713,6.200839581592012,6.200839581592012,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_access_to_help,980000,39.996227949984345,10.752772201812366,3645227.728750561,3.7196201313781234,1,1,3645227.728750561,3.7196201313781234,0.5998575003327441,587860.3503260892,1.0968856922243713,6.200839581592013,6.200839581592013,85,85,80,48,85,2596694.262543636,5085591.360686134,2596694.262543636,5085591.360686134,483616.6319101412,691531.0996855603,NA
threats_abuse,threats_abuse_rds,high,rds_I_access_to_help,1740000,39.996227949984345,10.752772201812366,6472139.028597935,3.7196201313781234,1,1,6472139.028597935,3.7196201313781234,0.5998575003327441,1043752.0505789748,1.0968856922243713,6.200839581592013,6.200839581592013,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,vh_980k,50000,28.758108553700577,3.560295063842905,403872.54480334703,8.07745089606694,1,1,403872.54480334703,8.07745089606694,0.5722487861393002,28612.43930696501,1.0814109978366013,14.115278339971313,14.115278339971313,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,vh_980k,100000,28.758108553700577,3.560295063842905,807745.0896066941,8.07745089606694,1,1,807745.0896066941,8.07745089606694,0.5722487861393002,57224.87861393002,1.0814109978366013,14.115278339971313,14.115278339971313,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,vh_980k,980000,28.758108553700577,3.560295063842905,7915901.878145602,8.07745089606694,1,1,7915901.878145602,8.07745089606694,0.5722487861393002,560803.8104165142,1.0814109978366013,14.115278339971313,14.115278339971313,85,85,80,48,85,4968801.634236356,11895172.39228127,4968801.634236356,11895172.39228127,411311.49791148823,720369.3263038854,NA
threats_abuse,threats_abuse_rds,high,vh_980k,1740000,28.758108553700577,3.560295063842905,14054764.559156476,8.07745089606694,1,1,14054764.559156476,8.07745089606694,0.5722487861393002,995712.8878823824,1.0814109978366013,14.115278339971312,14.115278339971312,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,vh_100k,50000,28.75810855370057,3.5602950638429047,403872.5448033469,8.077450896066939,1,1,403872.5448033469,8.077450896066939,0.5722487861393001,28612.439306965003,1.0814109978366016,14.115278339971313,14.115278339971313,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
